variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_variant,shape_variant,mean_k_factor,min_k_factor,max_k_factor,mean_raw_k_factor,mean_k_log_std
T4_dynk_s1_c0p05,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.3062110678293379,19535.730863166726,23918.706127369696,4382.975264202971,0.18324466385694752,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9681874552914731,0.95,0.9919322854454797,0.9592899823786396,0.9661069336855469
T4_dynk_s1_c0p1,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.27474789734725974,19757.885541161057,23918.706127369696,4160.82058620864,0.17395675853249837,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9598538674826936,0.9261520850382645,0.9919322854454797,0.9596601848691918,0.9661053569654557
T4_dynk_s1_c0p15,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.27474789734725974,19757.885541161057,23918.706127369696,4160.82058620864,0.17395675853249837,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9598538674826936,0.9261520850382645,0.9919322854454797,0.9596601848691918,0.9661053569654557
T4_dynk_s1_c0p2,20260425,30,Run11.xlsx,Run11.csv,20.010326385498047,21.062015533447266,0.19810990989208221,0.27474789734725974,19757.885541161057,23918.706127369696,4160.82058620864,0.17395675853249837,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9598538674826936,0.9261520850382645,0.9919322854454797,0.9596601848691918,0.9661053569654557
T3_fixed_k,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3199665400209425,31889.809338287938,38722.98916828896,6833.17983000102,0.17646312892592625,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0,1.0,1.0,1.0,0.0
T4_dynk_s0p25_c0p05,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3211542640573438,31838.31169275152,38722.98916828896,6884.677475537439,0.1777930274343449,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0016041652266603,1.0000220170313878,1.005713262609654,0.9766826232449194,0.9779343174509884
T4_dynk_s0p25_c0p1,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3211542640573438,31838.31169275152,38722.98916828896,6884.677475537439,0.1777930274343449,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0016041652266603,1.0000220170313878,1.005713262609654,0.9766826232449194,0.9779343174509884
T4_dynk_s0p25_c0p15,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3211542640573438,31838.31169275152,38722.98916828896,6884.677475537439,0.1777930274343449,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0016041652266603,1.0000220170313878,1.005713262609654,0.9766826232449194,0.9779343174509884
T4_dynk_s0p25_c0p2,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3211542640573438,31838.31169275152,38722.98916828896,6884.677475537439,0.1777930274343449,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0016041652266603,1.0000220170313878,1.005713262609654,0.9766826232449194,0.9779343174509884
T4_dynk_s0p5_c0p05,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3223146149401906,31787.06846822707,38722.98916828896,6935.920700061888,0.17911635565938835,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0032083304533206,1.0000440340627759,1.0114265252193082,0.9766826232449194,0.9779343174509884
T4_dynk_s0p5_c0p1,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3223146149401906,31787.06846822707,38722.98916828896,6935.920700061888,0.17911635565938835,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0032083304533206,1.0000440340627759,1.0114265252193082,0.9766826232449194,0.9779343174509884
T4_dynk_s0p5_c0p15,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3223146149401906,31787.06846822707,38722.98916828896,6935.920700061888,0.17911635565938835,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0032083304533206,1.0000440340627759,1.0114265252193082,0.9766826232449194,0.9779343174509884
T4_dynk_s0p5_c0p2,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3223146149401906,31787.06846822707,38722.98916828896,6935.920700061888,0.17911635565938835,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0032083304533206,1.0000440340627759,1.0114265252193082,0.9766826232449194,0.9779343174509884
T4_dynk_s0p75_c0p05,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3234744583778399,31736.12840030282,38722.98916828896,6986.860767986138,0.18043185503116635,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0047868132814168,1.000066051094164,1.017139787828962,0.9770339980877063,0.9778154316714138
T4_dynk_s0p75_c0p1,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3234744583778399,31736.12840030282,38722.98916828896,6986.860767986138,0.18043185503116635,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0047868132814168,1.000066051094164,1.017139787828962,0.9770339980877063,0.9778154316714138
T4_dynk_s0p75_c0p15,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3234744583778399,31736.12840030282,38722.98916828896,6986.860767986138,0.18043185503116635,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0047868132814168,1.000066051094164,1.017139787828962,0.9770339980877063,0.9778154316714138
T4_dynk_s0p75_c0p2,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.3234744583778399,31736.12840030282,38722.98916828896,6986.860767986138,0.18043185503116635,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0047868132814168,1.000066051094164,1.017139787828962,0.9770339980877063,0.9778154316714138
T4_dynk_s1_c0p05,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.32463380853386814,31685.587715426587,38722.98916828896,7037.40145286237,0.1817370405543341,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.006382417708556,1.0000880681255517,1.0228530504386162,0.9770339980877063,0.9778154316714138
T4_dynk_s1_c0p1,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.32463380853386814,31685.587715426587,38722.98916828896,7037.40145286237,0.1817370405543341,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.006382417708556,1.0000880681255517,1.0228530504386162,0.9770339980877063,0.9778154316714138
T4_dynk_s1_c0p15,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.32463380853386814,31685.587715426587,38722.98916828896,7037.40145286237,0.1817370405543341,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.006382417708556,1.0000880681255517,1.0228530504386162,0.9770339980877063,0.9778154316714138
T4_dynk_s1_c0p2,20260425,30,Run4.xlsx,Run4.csv,27.97177505493164,30.41029930114746,0.17148223519325256,0.32463380853386814,31685.587715426587,38722.98916828896,7037.40145286237,0.1817370405543341,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.006382417708556,1.0000880681255517,1.0228530504386162,0.9770339980877063,0.9778154316714138
T3_fixed_k,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.11351958490036966,44468.275167245156,42449.22900678442,2019.0461604607335,0.047563788735433585,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0,1.0,1.0,1.0,0.0
T4_dynk_s0p25_c0p05,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.09753488992305893,43753.38619367082,42449.22900678442,1304.1571868863975,0.030722753213679368,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.015821260119759,0.9994981582434183,1.034557658755134,1.0159471136111793,0.948980213261537
T4_dynk_s0p25_c0p1,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.09753488992305893,43753.38619367082,42449.22900678442,1304.1571868863975,0.030722753213679368,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.015821260119759,0.9994981582434183,1.034557658755134,1.0159471136111793,0.948980213261537
T4_dynk_s0p25_c0p15,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.09753488992305893,43753.38619367082,42449.22900678442,1304.1571868863975,0.030722753213679368,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.015821260119759,0.9994981582434183,1.034557658755134,1.0159471136111793,0.948980213261537
T4_dynk_s0p25_c0p2,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.09753488992305893,43753.38619367082,42449.22900678442,1304.1571868863975,0.030722753213679368,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.015821260119759,0.9994981582434183,1.034557658755134,1.0159471136111793,0.948980213261537
T4_dynk_s0p5_c0p05,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.08656147201473131,43277.84380444265,42449.22900678442,828.6147976582288,0.01952013775151949,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0266744787375741,0.9989963164868365,1.05,1.0165308344558688,0.9492406583477803
T4_dynk_s0p5_c0p1,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.08159786764719627,43058.83545229233,42449.22900678442,609.6064455079104,0.014360836692946306,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0317688874128181,0.9989963164868365,1.069115317510268,1.0167983838810044,0.9493729560111323
T4_dynk_s0p5_c0p15,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.08159786764719627,43058.83545229233,42449.22900678442,609.6064455079104,0.014360836692946306,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0317688874128181,0.9989963164868365,1.069115317510268,1.0167983838810044,0.9493729560111323
T4_dynk_s0p5_c0p2,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.08159786764719627,43058.83545229233,42449.22900678442,609.6064455079104,0.014360836692946306,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0317688874128181,0.9989963164868365,1.069115317510268,1.0167983838810044,0.9493729560111323
T4_dynk_s0p75_c0p05,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.08535803053984359,43216.88593289445,42449.22900678442,767.6569261100303,0.018084119407382877,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0280709042599956,0.9984944747302549,1.05,1.0167983838810044,0.9493729560111323
T4_dynk_s0p75_c0p1,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.06604285624483382,42402.4809914813,42449.22900678442,46.748015303121065,0.0011012688898460227,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0473631573032598,0.9984944747302549,1.1,1.017504359637991,0.9497783314652856
T4_dynk_s0p75_c0p15,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.06574831362470986,42388.32386999768,42449.22900678442,60.90513678674324,0.0014347760421516518,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0477070077374633,0.9984944747302549,1.103672976265402,1.017504359637991,0.9497783314652856
T4_dynk_s0p75_c0p2,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.06574831362470986,42388.32386999768,42449.22900678442,60.90513678674324,0.0014347760421516518,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0477070077374633,0.9984944747302549,1.103672976265402,1.017504359637991,0.9497783314652856
T4_dynk_s1_c0p05,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.08437188166049589,43189.48641163753,42449.22900678442,740.2574048531096,0.017438653708758724,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0286269015124077,0.9979926329736731,1.05,1.0167983838810044,0.9493729560111323
T4_dynk_s1_c0p1,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.060788570339643376,42162.64683670085,42449.22900678442,286.58217008357315,0.006751174916222161,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0531705379180925,0.9979926329736731,1.1,1.017707682201542,0.949916335553884
T4_dynk_s1_c0p15,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.05691194944526566,41744.255740772205,42449.22900678442,704.9732660122172,0.01660744570648257,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.063500432273768,0.9979926329736731,1.138230635020536,1.0180668348192268,0.9501967557336741
T4_dynk_s1_c0p2,20260425,30,Run28.xlsx,Run28.csv,12.550946235656738,16.2779483795166,0.11792513728141785,0.05691194944526566,41744.255740772205,42449.22900678442,704.9732660122172,0.01660744570648257,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.063500432273768,0.9979926329736731,1.138230635020536,1.0180668348192268,0.9501967557336741
