variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_variant,shape_variant,mean_k_factor,min_k_factor,max_k_factor,mean_raw_k_factor,mean_k_log_std
T5_calibk_s0p25_c0p2,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.05114511671259545,42551.82520782879,42449.22900678442,102.59620104436908,0.0024169155352143546,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0003698412199464,1.0003698412199464,1.0003698412199464,1.0014801857773235,0.0
T5_calibk_s0p5_c0p05,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.050324064648912994,42534.68506115235,42449.22900678442,85.45605436792539,0.0020131356061677216,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0007398192224206,1.0007398192224206,1.0007398192224206,1.0014801857773235,0.0
T5_calibk_s0p5_c0p1,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.050324064648912994,42534.68506115235,42449.22900678442,85.45605436792539,0.0020131356061677216,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0007398192224206,1.0007398192224206,1.0007398192224206,1.0014801857773235,0.0
T5_calibk_s0p5_c0p15,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.050324064648912994,42534.68506115235,42449.22900678442,85.45605436792539,0.0020131356061677216,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0007398192224206,1.0007398192224206,1.0007398192224206,1.0014801857773235,0.0
T5_calibk_s0p5_c0p2,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.050324064648912994,42534.68506115235,42449.22900678442,85.45605436792539,0.0020131356061677216,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0007398192224206,1.0007398192224206,1.0007398192224206,1.0014801857773235,0.0
T5_calibk_s0p75_c0p05,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04950267371179119,42517.54838730453,42449.22900678442,68.3193805201081,0.0016094374884686126,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0011099340580107,1.0011099340580107,1.0011099340580107,1.0014801857773235,0.0
T5_calibk_s0p75_c0p1,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04950267371179119,42517.54838730453,42449.22900678442,68.3193805201081,0.0016094374884686126,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0011099340580107,1.0011099340580107,1.0011099340580107,1.0014801857773235,0.0
T5_calibk_s0p75_c0p15,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04950267371179119,42517.54838730453,42449.22900678442,68.3193805201081,0.0016094374884686126,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0011099340580107,1.0011099340580107,1.0011099340580107,1.0014801857773235,0.0
T5_calibk_s0p75_c0p2,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04950267371179119,42517.54838730453,42449.22900678442,68.3193805201081,0.0016094374884686126,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0011099340580107,1.0011099340580107,1.0011099340580107,1.0014801857773235,0.0
T5_calibk_s1_c0p05,20260425,1600,Run28.xlsx,Run28.csv,2.424030065536499,2.7806575298309326,0.02549722231924534,0.04868118176444185,42500.418134163076,42449.22900678442,51.18912737865321,0.0012058906269056605,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0014801857773235,1.0014801857773232,1.0014801857773232,1.0014801857773235,0.0
