stage,model,variant,feature_variant,shape_variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_name,feature_columns,description,shape_name,shape_mono_lambda,shape_slow_lambda,shape_mono_tolerance_ratio
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p01,M1_0_5d_baseline,S1_slow_abs_0p01,20260425,30,Run28.xlsx,Run28.csv,5.179675579071045,6.51527738571167,0.053029898554086685,0.07863434508187586,39986.81033691178,42449.22900678442,2462.4186698726407,0.05800856052012361,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p03,M1_0_5d_baseline,S1_slow_abs_0p03,20260425,30,Run25.xlsx,Run25.csv,24.441423416137695,26.61260986328125,0.19149227440357208,0.26853785350868925,18700.6334515126,22834.36330453385,4133.72985302125,0.181031097643983,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p03,M1_0_5d_baseline,S1_slow_abs_0p03,20260425,30,Run11.xlsx,Run11.csv,9.223135948181152,12.757527351379395,0.0791020542383194,0.08434420106199876,23199.734150633474,23918.706127369696,718.9719767362221,0.030058982827399553,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p03,M1_0_5d_baseline,S1_slow_abs_0p03,20260425,30,Run4.xlsx,Run4.csv,19.94346046447754,23.849519729614258,0.10892722010612488,0.26454035406808646,43856.25608641081,38722.98916828896,5133.266918121852,0.132563808434644,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S1_slow_abs_0p03,M1_0_5d_baseline,S1_slow_abs_0p03,20260425,30,Run28.xlsx,Run28.csv,5.369785308837891,6.819427967071533,0.054715342819690704,0.07604382247532251,40107.878849911496,42449.22900678442,2341.350156872926,0.055156482500511875,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S2_temporal_mono_plus_slow_abs_0p003,M1_0_5d_baseline,S2_temporal_mono_plus_slow_abs_0p003,20260425,30,Run25.xlsx,Run25.csv,24.08802604675293,26.233200073242188,0.18848241865634918,0.2745074536263628,18682.259460050573,22834.36330453385,4152.1038444832775,0.18183576170301458,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S2_temporal_mono_plus_slow_abs_0p003,M1_0_5d_baseline,S2_temporal_mono_plus_slow_abs_0p003,20260425,30,Run11.xlsx,Run11.csv,8.766449928283691,12.086935997009277,0.07543180137872696,0.07786681171138303,23114.494561124953,23918.706127369696,804.2115662447432,0.03362270358447608,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S2_temporal_mono_plus_slow_abs_0p003,M1_0_5d_baseline,S2_temporal_mono_plus_slow_abs_0p003,20260425,30,Run4.xlsx,Run4.csv,20.058563232421875,23.73617935180664,0.11000026762485504,0.2605080965729666,43857.54344390547,38722.98916828896,5134.554275616516,0.1325970537373005,326.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S2_temporal_mono_plus_slow_abs_0p003,M1_0_5d_baseline,S2_temporal_mono_plus_slow_abs_0p003,20260425,30,Run28.xlsx,Run28.csv,5.041543960571289,6.332181930541992,0.05167340114712715,0.07847454554466263,39996.19272754348,42449.22900678442,2453.0362792409433,0.05778753434718186,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
03_模块二_粗筛,Transformer,M1_0_5d_baseline__S2_temporal_mono_plus_slow_abs_0p01,M1_0_5d_baseline,S2_temporal_mono_plus_slow_abs_0p01,20260425,30,Run25.xlsx,Run25.csv,24.19892692565918,26.35295295715332,0.18943654000759125,0.27315918227264074,18683.51434649042,22834.36330453385,4150.848958043429,0.1817808056517723,543.0,250.0,legacy_5d,F|D|Cr|actual_cycle|wear_depth,M1_0_5d_baseline + S2_temporal_mono_plus_slow_abs_0p01,temporal_mono_plus_slow_abs_0p01,0.005,0.01,0.0
