stage,model,variant,feature_variant,shape_variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_name,feature_columns,description,shape_name,shape_mono_lambda,shape_slow_lambda,shape_mono_tolerance_ratio
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p01,M1_R3_log_cycle_keep,S1_slow_abs_0p01,20260426,800,Run28.xlsx,Run28.csv,2.813481092453003,3.301307201385498,0.029567500576376915,0.06550716646601412,43020.094171593286,42449.22900678442,570.8651648088635,0.01344818688503448,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p01,slow_abs_0p01,0.0,0.01,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260425,800,Run25.xlsx,Run25.csv,3.10453200340271,4.421360969543457,0.02011646330356598,0.038166695426236324,22862.671338380198,22834.36330453385,28.308033846347826,0.0012397119844689147,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260425,800,Run11.xlsx,Run11.csv,1.7385305166244507,2.3278796672821045,0.01631440781056881,0.09152283959375486,22885.6459766801,23918.706127369696,1033.0601506895946,0.04319046963445421,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260425,800,Run4.xlsx,Run4.csv,4.115916728973389,4.309512138366699,0.024427972733974457,0.021555752535345623,38549.32701529843,38722.98916828896,173.6621529905242,0.004484730045911323,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260425,800,Run28.xlsx,Run28.csv,2.4548771381378174,3.3766613006591797,0.02413221448659897,0.0467954418666728,42293.937348619926,42449.22900678442,155.29165816449677,0.0036582916061838806,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260426,800,Run25.xlsx,Run25.csv,5.4630656242370605,6.432161808013916,0.035945434123277664,0.07579889005185009,22563.3592028679,22834.36330453385,271.00410166594884,0.011868257417632483,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260426,800,Run11.xlsx,Run11.csv,1.9682700634002686,2.3960537910461426,0.019735831767320633,0.04297790767340532,23368.792389940158,23918.706127369696,549.9137374295387,0.0229909483607177,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260426,800,Run4.xlsx,Run4.csv,4.402276992797852,4.887880802154541,0.025290697813034058,0.015516186667629658,38517.46672853078,38722.98916828896,205.52243975817692,0.005307504512758106,326.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S1_slow_abs_0p03,M1_R3_log_cycle_keep,S1_slow_abs_0p03,20260426,800,Run28.xlsx,Run28.csv,3.2018356323242188,3.7917232513427734,0.031846750527620316,0.08400848975732753,43152.18749215677,42449.22900678442,702.95848537235,0.01655998240297839,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S1_slow_abs_0p03,slow_abs_0p03,0.0,0.03,0.0
03_模块二_粗筛,Transformer,M1_R3_log_cycle_keep__S2_temporal_mono_plus_slow_abs_0p003,M1_R3_log_cycle_keep,S2_temporal_mono_plus_slow_abs_0p003,20260425,800,Run25.xlsx,Run25.csv,3.579878330230713,4.488127708435059,0.02338579297065735,0.04529826162877653,22918.457039097237,22834.36330453385,84.09373456338653,0.003682771156868184,543.0,250.0,M1_R3_log_cycle_keep,F|D|Cr|F_over_D_sq|Cr_over_D|actual_cycle|log1p_actual_cycle|wear_depth,M1_R3_log_cycle_keep + S2_temporal_mono_plus_slow_abs_0p003,temporal_mono_plus_slow_abs_0p003,0.005,0.003,0.0
