Step_Time,CPRESS,CWEAR
4.40612363815,8.1000000000e+01,2.6414600000e-03
4.46612358093,8.2000000000e+01,2.6687500000e-03
4.52612400055,8.3000000000e+01,2.6959200000e-03
4.58612394333,8.4000000000e+01,2.7230400000e-03
4.64612388611,8.5000000000e+01,2.7500600000e-03
4.70612382889,8.6000000000e+01,2.7770000000e-03
4.75112390518,8.7000000000e+01,2.7962200000e-03
4.78674888611,8.8000000000e+01,2.8121700000e-03
4.84674882889,8.9000000000e+01,2.8389000000e-03
4.90674877167,9.0000000000e+01,2.8654100000e-03
4.96674871445,9.1000000000e+01,2.8916900000e-03
5.02674865723,9.2000000000e+01,2.9178300000e-03
5.08674860001,9.3000000000e+01,2.9438800000e-03
5.14674854279,9.4000000000e+01,2.9698400000e-03
5.2067489624,9.5000000000e+01,2.9957400000e-03
5.25174856186,9.6000000000e+01,3.0136400000e-03
5.28737354279,9.7000000000e+01,3.0289700000e-03
5.3473739624,9.8000000000e+01,3.0546800000e-03
5.40737390518,9.9000000000e+01,3.0802400000e-03
5.46737384796,1.0000000000e+02,3.1056100000e-03
5.52737379074,1.0100000000e+02,3.1309000000e-03
5.58737373352,1.0200000000e+02,3.1562000000e-03
5.6473736763,1.0300000000e+02,3.1814000000e-03
5.70737361908,1.0400000000e+02,3.2065700000e-03
5.75237369537,1.0500000000e+02,3.2234700000e-03
5.7879986763,1.0600000000e+02,3.2384200000e-03
5.84799861908,1.0700000000e+02,3.2634500000e-03
5.90799856186,1.0800000000e+02,3.2882900000e-03
5.96799898148,1.0900000000e+02,3.3129500000e-03
6.02799892426,1.1000000000e+02,3.3374800000e-03
6.08799886703,1.1100000000e+02,3.3619500000e-03
6.14799880981,1.1200000000e+02,3.3863600000e-03
6.20799875259,1.1300000000e+02,3.4107600000e-03
6.25299882889,1.1400000000e+02,3.4274000000e-03
6.28862380981,1.1500000000e+02,3.4418900000e-03
6.34862375259,1.1600000000e+02,3.4661700000e-03
6.40862369537,1.1700000000e+02,3.4903200000e-03
6.46862363815,1.1800000000e+02,3.5142900000e-03
6.52862358093,1.1900000000e+02,3.5382100000e-03
6.58862400055,1.2000000000e+02,3.5621600000e-03
6.64862394333,1.2100000000e+02,3.5860700000e-03
6.70862388611,1.2200000000e+02,3.6099400000e-03
6.7536239624,1.2300000000e+02,3.6267600000e-03
6.77659273148,1.2400000000e+02,3.6359600000e-03
6.80665111542,1.2500000000e+02,3.6479200000e-03
6.8666510582,1.2600000000e+02,3.6716700000e-03
6.92665100098,1.2700000000e+02,3.6952700000e-03
6.98665094376,1.2800000000e+02,3.7186900000e-03
7.04665088654,1.2900000000e+02,3.7420300000e-03
7.10665130615,1.3000000000e+02,3.7653900000e-03
7.16665124893,1.3100000000e+02,3.7886800000e-03
7.19040107727,1.3200000000e+02,3.7978800000e-03
7.23227596283,1.3300000000e+02,3.8141300000e-03
7.2552447319,1.3400000000e+02,3.8222100000e-03
7.28530359268,1.3500000000e+02,3.8338900000e-03
7.31780338287,1.3600000000e+02,3.8464800000e-03
7.3659286499,1.3700000000e+02,3.8650700000e-03
7.38967847824,1.3800000000e+02,3.8742100000e-03
7.40971755981,1.3900000000e+02,3.8819300000e-03
7.44895601273,1.4000000000e+02,3.8969600000e-03
7.4719247818,1.4100000000e+02,3.9057300000e-03
7.50198316574,1.4200000000e+02,3.9172300000e-03
7.53448295593,1.4300000000e+02,3.9296100000e-03
7.56760835648,1.4400000000e+02,3.9422800000e-03
7.6032333374,1.4500000000e+02,3.9558900000e-03
7.62698316574,1.4600000000e+02,3.9649700000e-03
7.65635824203,1.4700000000e+02,3.9762200000e-03
7.67815494537,1.4800000000e+02,3.9845500000e-03
7.72188568115,1.4900000000e+02,4.0013000000e-03
7.74563550949,1.5000000000e+02,4.0104000000e-03
7.76567459106,1.5100000000e+02,4.0179500000e-03
7.79241275787,1.5200000000e+02,4.0282100000e-03
7.82553768158,1.5300000000e+02,4.0408400000e-03
7.84850645065,1.5400000000e+02,4.0496200000e-03
7.87856531143,1.5500000000e+02,4.0610300000e-03
7.90231513977,1.5600000000e+02,4.0700200000e-03
7.92235422134,1.5700000000e+02,4.0776100000e-03
7.94909238815,1.5800000000e+02,4.0876900000e-03
7.97088956833,1.5900000000e+02,4.0958600000e-03
7.99961996078,1.6000000000e+02,4.1066500000e-03
8.03524494171,1.6100000000e+02,4.1199900000e-03
8.05899524689,1.6200000000e+02,4.1288800000e-03
8.07903385162,1.6300000000e+02,4.1364000000e-03
8.10577201843,1.6400000000e+02,4.1464300000e-03
8.12756919861,1.6500000000e+02,4.1545800000e-03
8.15629959106,1.6600000000e+02,4.1653300000e-03
8.1792678833,1.6700000000e+02,4.1739300000e-03
8.20932674408,1.6800000000e+02,4.1851600000e-03
8.23307704926,1.6900000000e+02,4.1940500000e-03
8.25311565399,1.7000000000e+02,4.1992200000e-03
8.27002429962,1.7100000000e+02,4.2055700000e-03
8.29330062866,1.7200000000e+02,4.2142800000e-03
8.32364082336,1.7300000000e+02,4.2256300000e-03
8.34661006927,1.7400000000e+02,4.2342300000e-03
8.37666893005,1.7500000000e+02,4.2454300000e-03
8.40041828156,1.7600000000e+02,4.2542800000e-03
8.42045783997,1.7700000000e+02,4.2617300000e-03
8.44719600677,1.7800000000e+02,4.2716400000e-03
8.46899318695,1.7900000000e+02,4.2796800000e-03
8.49772357941,1.8000000000e+02,4.2903200000e-03
8.52069187164,1.8100000000e+02,4.2988000000e-03
8.55075073242,1.8200000000e+02,4.3099200000e-03
8.5745010376,1.8300000000e+02,4.3187100000e-03
8.59453964233,1.8400000000e+02,4.3261300000e-03
8.62127780914,1.8500000000e+02,4.3360300000e-03
8.64307498932,1.8600000000e+02,4.3440800000e-03
8.67180538177,1.8700000000e+02,4.3547300000e-03
8.69477367401,1.8800000000e+02,4.3632300000e-03
8.72483253479,1.8900000000e+02,4.3744000000e-03
8.74858283997,1.9000000000e+02,4.3832000000e-03
8.7686214447,1.1893500000e+02,4.3895900000e-03
