Step_Time,CPRESS,CWEAR
4.84299898148,1.2628900000e+02,4.3717500000e-03
4.90299892426,1.2487000000e+02,4.4149200000e-03
4.96299886703,1.2395100000e+02,4.4577300000e-03
5.02299880981,1.2333900000e+02,4.5003200000e-03
5.08299875259,1.2294200000e+02,4.5426600000e-03
5.14299869537,1.2263600000e+02,4.5849000000e-03
5.20299863815,1.2317900000e+02,4.6271500000e-03
5.26299858093,1.2382900000e+02,4.6595600000e-03
5.32299900055,1.2162300000e+02,4.7014900000e-03
5.38299894333,1.2020800000e+02,4.7430300000e-03
5.44299888611,1.1942800000e+02,4.7842700000e-03
5.50299882889,1.1884300000e+02,4.8252600000e-03
5.56299877167,1.1843500000e+02,4.8661100000e-03
5.62299871445,1.1840100000e+02,4.9069000000e-03
5.68299865723,1.1916400000e+02,4.9477300000e-03
5.74299860001,1.2117600000e+02,4.9888200000e-03
5.80299854279,1.1859900000e+02,5.0200900000e-03
5.8629989624,1.1641700000e+02,5.0603900000e-03
5.92299890518,1.1548800000e+02,5.1003000000e-03
5.98299884796,1.1474100000e+02,5.1399700000e-03
6.04299879074,1.1418000000e+02,5.1794000000e-03
6.10299873352,1.1396000000e+02,5.2186900000e-03
6.1629986763,1.1435400000e+02,5.2578900000e-03
6.22299861908,1.1542700000e+02,5.2972200000e-03
6.28299856186,1.1473200000e+02,5.3273600000e-03
6.34299898148,1.1298000000e+02,5.3662900000e-03
6.40299892426,1.1171400000e+02,5.4048700000e-03
6.46299886703,1.1200000000e+02,5.4431900000e-03
6.52299880981,1.1300000000e+02,5.4813400000e-03
6.58299875259,1.1400000000e+02,5.5194400000e-03
6.64299869537,1.1500000000e+02,5.5575600000e-03
6.70299863815,1.1600000000e+02,5.5958000000e-03
6.76299858093,1.1700000000e+02,5.6253500000e-03
6.82299900055,1.1800000000e+02,5.6634300000e-03
6.88299894333,1.1900000000e+02,5.7010000000e-03
6.94299888611,1.2000000000e+02,5.7382600000e-03
7.00299882889,1.2100000000e+02,5.7753100000e-03
7.06299877167,1.2200000000e+02,5.8122500000e-03
7.12299871445,1.2300000000e+02,5.8490700000e-03
7.18299865723,1.2400000000e+02,5.8859000000e-03
7.24299860001,1.2500000000e+02,5.9228800000e-03
7.30299854279,1.2600000000e+02,5.9511000000e-03
7.3629989624,1.2700000000e+02,5.9876000000e-03
7.42299890518,1.2800000000e+02,6.0238000000e-03
7.48299884796,1.2900000000e+02,6.0597800000e-03
7.54299879074,1.3000000000e+02,6.0956400000e-03
7.60299873352,1.3100000000e+02,6.1314900000e-03
7.6629986763,1.0506900000e+02,6.1674800000e-03
