Step_Time,CPRESS,CWEAR
3.34299874306,1.6855700000e+02,2.6569400000e-03
3.40299868584,1.6774000000e+02,2.6991800000e-03
3.46299886703,1.6696500000e+02,2.7412200000e-03
3.52299880981,1.6619800000e+02,2.7830400000e-03
3.58299875259,1.6564300000e+02,2.8246800000e-03
3.64299869537,1.6498900000e+02,2.8661400000e-03
3.70299887657,1.6453000000e+02,2.9075100000e-03
3.76299881935,1.6415700000e+02,2.9389200000e-03
3.82299876213,1.6349400000e+02,2.9800600000e-03
3.88299870491,1.6277100000e+02,3.0209900000e-03
3.94299888611,1.6196800000e+02,3.0617400000e-03
4.00299882889,1.6118200000e+02,3.1022900000e-03
4.06299877167,1.6046400000e+02,3.1426600000e-03
4.12299871445,1.5997700000e+02,3.1828600000e-03
4.18299865723,1.5968400000e+02,3.2229500000e-03
4.24299860001,1.5902700000e+02,3.2629700000e-03
4.30299854279,1.5879700000e+02,3.2933600000e-03
4.3629989624,1.5813400000e+02,3.3331100000e-03
4.42299890518,1.5741000000e+02,3.3727200000e-03
4.48299884796,1.5675400000e+02,3.4121500000e-03
4.54299879074,1.5618200000e+02,3.4514200000e-03
4.60299873352,1.5577800000e+02,3.4905500000e-03
4.6629986763,1.5542900000e+02,3.5295600000e-03
4.72299861908,1.5495900000e+02,3.5685300000e-03
4.78299856186,1.5473400000e+02,3.5981400000e-03
4.84299898148,1.5403100000e+02,3.6369100000e-03
4.90299892426,1.5342600000e+02,3.6755200000e-03
4.96299886703,1.5280000000e+02,3.7139900000e-03
5.02299880981,1.5229000000e+02,3.7522900000e-03
5.08299875259,1.5194300000e+02,3.7904500000e-03
5.14299869537,1.5148100000e+02,3.8284900000e-03
5.20299863815,1.5121900000e+02,3.8664800000e-03
5.26299858093,1.5109200000e+02,3.8953800000e-03
5.32299900055,1.5057000000e+02,3.9332500000e-03
5.38299894333,1.5006900000e+02,3.9709700000e-03
5.44299888611,1.4945700000e+02,4.0085600000e-03
5.50299882889,1.4889300000e+02,4.0460200000e-03
5.56299877167,1.4848700000e+02,4.0833400000e-03
5.62299871445,1.4822800000e+02,4.1205500000e-03
5.68299865723,1.4808700000e+02,4.1577100000e-03
5.74299860001,1.4765500000e+02,4.1948400000e-03
5.80299854279,1.4758400000e+02,4.2231000000e-03
5.8629989624,1.4708400000e+02,4.2600600000e-03
5.92299890518,1.4647300000e+02,4.2969200000e-03
5.98299884796,1.4596000000e+02,4.3336300000e-03
6.04299879074,1.4556500000e+02,4.3702200000e-03
6.10299873352,1.4529800000e+02,4.4066900000e-03
6.1629986763,1.4510400000e+02,4.4430900000e-03
6.22299861908,1.4477000000e+02,4.4794900000e-03
6.28299856186,1.4474300000e+02,4.5071800000e-03
6.34299898148,1.4422700000e+02,4.5434600000e-03
6.40299892426,1.4376900000e+02,4.5796200000e-03
6.46299886703,1.4329700000e+02,4.6156800000e-03
6.52299880981,1.4299500000e+02,4.6516200000e-03
6.58299875259,1.4280900000e+02,4.6874600000e-03
6.64299869537,1.4250500000e+02,4.7232200000e-03
6.70299863815,1.4239800000e+02,4.7589700000e-03
6.76299858093,1.4247100000e+02,4.7862000000e-03
6.82299900055,1.4203100000e+02,4.8219200000e-03
6.88299894333,1.4162700000e+02,4.8575000000e-03
6.94299888611,1.4110100000e+02,4.8930000000e-03
7.00299882889,1.4063700000e+02,4.9283700000e-03
7.06299877167,1.4039300000e+02,4.9636300000e-03
7.12299871445,1.4021700000e+02,4.9988100000e-03
7.18299865723,1.4011500000e+02,5.0339600000e-03
