model,variant,test_case,seed,epochs,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,stage,candidate,test_files
GRU,T0_baseline_5d,Run28.xlsx,20262424,800,2.082378625869751,2.7256977558135986,0.025663873180747032,0.0562943875950071,40207.840673465034,42449.22900678442,2241.388333319388,0.05280162645500957,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
GRU,T0_baseline_5d,Run4.xlsx,20262424,800,5.1998209953308105,5.775928020477295,0.03254813328385353,0.04012996035853903,38483.07862025373,38722.98916828896,239.91054803523002,0.006195558586466193,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
LSTM,T0_baseline_5d,Run11.xlsx,20262424,800,2.6249916553497314,3.2748100757598877,0.022967500612139702,0.025542979926544192,23440.888793937884,23918.706127369696,477.8173334318126,0.019976721603893775,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
LSTM,T0_baseline_5d,Run24.xlsx,20262424,800,2.045194149017334,2.4584922790527344,0.01676381751894951,0.03863210385063158,28182.876457473783,27771.30720744056,411.5692500332225,0.014819945167109518,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
LSTM,T0_baseline_5d,Run28.xlsx,20262424,800,2.476735830307007,2.944716691970825,0.02797177992761135,0.06275031835664488,40192.38993069087,42449.22900678442,2256.839076093551,0.05316560816058291,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
LSTM,T0_baseline_5d,Run4.xlsx,20262424,800,4.025841236114502,5.087798595428467,0.02562759816646576,0.07255987971831658,37955.78028313043,38722.98916828896,767.2088851585286,0.019812749522622377,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run11.xlsx,20262424,800,8.934391975402832,9.289495468139648,0.08881175518035889,0.1197467982318,25637.349196347655,23918.706127369696,1718.643068977959,0.07185351330569467,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run24.xlsx,20262424,800,7.346238136291504,7.577978610992432,0.06472467631101608,0.13611668288898526,30211.12339803551,27771.30720744056,2439.816190594949,0.08785384758342478,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run28.xlsx,20262424,800,4.170069217681885,5.878733158111572,0.03780217096209526,0.04968372425112098,42202.57548034073,42449.22900678442,246.65352644368977,0.0058105537418422495,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run4.xlsx,20262424,800,10.672107696533203,12.669149398803711,0.06240783631801605,0.2500317043775701,33693.69294416529,38722.98916828896,5029.296224123667,0.12987882217115254,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
