model,variant,test_case,seed,epochs,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,stage,candidate,test_files
1D-CNN,T0_baseline_5d,Run4.xlsx,20260421,1600,4.041813373565674,4.7081990242004395,0.022659840062260628,0.11477523615926928,36766.67474642598,38722.98916828896,1956.314421862975,0.05052074914363896,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run11.xlsx,20260421,1600,1.1309027671813965,1.5951402187347412,0.012389377690851688,0.06751827817648721,23162.338071953935,23918.706127369696,756.3680554157618,0.031622448613567146,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run25.xlsx,20260421,1600,2.5608036518096924,3.2866249084472656,0.015857988968491554,0.039743151565709824,22784.792893580412,22834.36330453385,49.57041095343811,0.00217086897901794,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run30.xlsx,20260421,1600,1.0790836811065674,1.410429835319519,0.00722446059808135,0.029128556032365548,23439.91770376623,23723.808846679636,283.89114291340593,0.011966507770658382,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run4.xlsx,20260421,1600,1.9512232542037964,2.28106951713562,0.012032954022288322,0.05855122991698746,37852.372619224356,38722.98916828896,870.6165490646017,0.022483195842163118,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run11.xlsx,20260521,1600,2.4342281818389893,2.801485538482666,0.022504599764943123,0.13333749321289098,22252.8966794404,23918.706127369696,1665.8094479292959,0.06964463040177342,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run25.xlsx,20260521,1600,2.756038188934326,3.4845590591430664,0.01757359318435192,0.09588395839397236,22063.059694265783,22834.36330453385,771.3036102680671,0.03377819648314529,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run30.xlsx,20260521,1600,6.798089027404785,9.540997505187988,0.03471546247601509,0.12805778788595037,22501.04596071919,23723.808846679636,1222.7628859604447,0.05154159240882526,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run4.xlsx,20260521,1600,4.7103424072265625,5.047976970672607,0.027255157008767128,0.017762838239527696,38524.853770533395,38722.98916828896,198.13539775556274,0.00511673819638438,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run11.xlsx,20260521,1600,1.952324390411377,2.3358490467071533,0.020220991224050522,0.03569053747275653,23430.953892003054,23918.706127369696,487.7522353666427,0.020392082781121576,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run25.xlsx,20260521,1600,2.7540030479431152,3.3160648345947266,0.018377818167209625,0.04000199137186675,22678.950636262158,22834.36330453385,155.41266827169238,0.00680608722034455,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run30.xlsx,20260521,1600,4.2806196212768555,4.635149955749512,0.027613971382379532,0.05283685279933762,22910.8499592305,23723.808846679636,812.9588874491346,0.03426763774329246,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run4.xlsx,20260521,1600,3.7817282676696777,4.1149001121521,0.02331945113837719,0.03597841861309934,38372.16434485354,38722.98916828896,350.8248234354178,0.009059859039051545,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run11.xlsx,20260521,1600,2.3101789951324463,2.9695215225219727,0.019962549209594727,0.1075432157888029,22745.429681623747,23918.706127369696,1173.2764457459489,0.04905267197557112,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run25.xlsx,20260521,1600,4.897578716278076,5.674623012542725,0.03214748203754425,0.06711354688006484,22410.885784101498,22834.36330453385,423.4775204323523,0.018545624188622295,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run30.xlsx,20260521,1600,10.43110466003418,12.058615684509277,0.05686880275607109,0.1369497165568187,22362.105364882216,23723.808846679636,1361.70348179742,0.05739818132061888,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20260521,1600,5.469020366668701,5.715023517608643,0.031177543103694916,0.004525109380379205,38787.69261403333,38722.98916828896,64.70344574437331,0.0016709310705114748,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
FNN,T0_baseline_5d,Run11.xlsx,20260422,1600,2.910615921020508,4.25209379196167,0.02363738790154457,0.13939315905423022,22436.216798648642,23918.706127369696,1482.4893287210543,0.0619803312447855,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
FNN,T0_baseline_5d,Run25.xlsx,20260422,1600,5.704723834991455,6.252391815185547,0.04013708978891373,0.0999133730196222,22372.092766763933,22834.36330453385,462.2705377699167,0.020244511817771205,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
FNN,T0_baseline_5d,Run30.xlsx,20260422,1600,18.415727615356445,19.457412719726562,0.1061122789978981,0.274017006643775,20461.67960014609,23723.808846679636,3262.1292465335464,0.1375044482787641,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
FNN,T0_baseline_5d,Run4.xlsx,20260422,1600,7.255198001861572,7.813170433044434,0.042204950004816055,0.12108132703439779,37387.133434346826,38722.98916828896,1335.8557339421313,0.03449774314003865,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
GRU,T0_baseline_5d,Run11.xlsx,20260422,1600,1.85380220413208,2.188363790512085,0.018012234941124916,0.04713325441039632,23224.531379830278,23918.706127369696,694.1747475394186,0.029022253287567606,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
GRU,T0_baseline_5d,Run25.xlsx,20260422,1600,2.1207661628723145,2.724595308303833,0.015790514647960663,0.03646374056093298,22916.912320672614,22834.36330453385,82.54901613876427,0.0036151223065796563,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
GRU,T0_baseline_5d,Run30.xlsx,20260422,1600,1.4567621946334839,1.7833789587020874,0.008679558522999287,0.04152258159414045,23197.782117922947,23723.808846679636,526.0267287566894,0.02217294584340371,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
GRU,T0_baseline_5d,Run4.xlsx,20260422,1600,2.205575942993164,2.738603115081787,0.012183306738734245,0.11257357765744394,36906.68683633197,38722.98916828896,1816.3023319569838,0.04690501355831256,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
LSTM,T0_baseline_5d,Run11.xlsx,20260422,1600,1.7148183584213257,2.0635874271392822,0.016956349834799767,0.05537557530477423,23270.217166884308,23918.706127369696,648.4889604853888,0.027112209039741323,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
LSTM,T0_baseline_5d,Run25.xlsx,20260422,1600,1.876547932624817,2.4336915016174316,0.013869828544557095,0.040525947299360515,23164.899016855794,22834.36330453385,330.5357123219437,0.01447536364004135,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
LSTM,T0_baseline_5d,Run30.xlsx,20260422,1600,5.2507710456848145,5.454878330230713,0.03287775442004204,0.07304830500645422,22679.29557563271,23723.808846679636,1044.513271046926,0.04402805965084798,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
LSTM,T0_baseline_5d,Run4.xlsx,20260422,1600,6.420089244842529,6.493095874786377,0.03824987635016441,0.012063666588833823,39049.78197906768,38722.98916828896,326.7928107787229,0.0084392454662653,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run11.xlsx,20260422,1600,10.089004516601562,10.211745262145996,0.10396725684404373,0.13037059997740763,26248.917258813082,23918.706127369696,2330.211131443386,0.09742212304606945,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run25.xlsx,20260422,1600,10.861700057983398,13.141241073608398,0.06923705339431763,0.24723781918008444,25440.22197661901,22834.36330453385,2605.85867208516,0.11412004956441053,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run30.xlsx,20260422,1600,5.81406831741333,6.680455207824707,0.0325225405395031,0.11202754584953742,24465.193541150817,23723.808846679636,741.3846944711804,0.03125066043410411,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run4.xlsx,20260422,1600,3.8630518913269043,4.67417049407959,0.02119709923863411,0.037541954743180124,37509.55593976224,38722.98916828896,1213.4332285267155,0.03133624894641193,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run11.xlsx,20260422,1600,1.5669530630111694,1.771493911743164,0.016464373096823692,0.11064966816780054,22427.54591733461,23918.706127369696,1491.1602100350865,0.06234284589201845,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run25.xlsx,20260422,1600,1.9430142641067505,2.278902292251587,0.01276583131402731,0.05152279023412518,22519.61169359666,22834.36330453385,314.75161093719,0.013784120307602132,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run30.xlsx,20260422,1600,9.347131729125977,9.601885795593262,0.05570445582270622,0.12464816974813032,22119.77862320202,23723.808846679636,1604.0302234776173,0.06761267694593298,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run4.xlsx,20260422,1600,3.685370445251465,4.075238227844238,0.022924067452549934,0.03869444477882565,38359.42335549947,38722.98916828896,363.5658127894858,0.009388888115259893,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run11.xlsx,20260522,1600,1.5734970569610596,1.8801275491714478,0.015559758059680462,0.10136533903540548,22757.17970443102,23918.706127369696,1161.5264229386776,0.04856142371386746,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run25.xlsx,20260522,1600,1.5022618770599365,2.0819716453552246,0.0101650794968009,0.046398067303229505,22714.333475189596,22834.36330453385,120.02982934425381,0.005256543733821623,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run30.xlsx,20260522,1600,9.018350601196289,9.804489135742188,0.050762586295604706,0.13282109632728725,22313.388837775918,23723.808846679636,1410.4200089037186,0.059451668069780444,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run4.xlsx,20260522,1600,3.509065866470337,3.6673316955566406,0.020823173224925995,0.0318090622262317,38325.10084690009,38722.98916828896,397.8883213888694,0.010275248113198559,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run11.xlsx,20260522,1600,1.0066574811935425,1.3225404024124146,0.010752901434898376,0.07705356823623377,22947.89156278077,23918.706127369696,970.8145645889272,0.04058808864573337,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run25.xlsx,20260522,1600,3.0258562564849854,3.5229430198669434,0.0205641221255064,0.047197049019526684,22594.969468464904,22834.36330453385,239.39383606894626,0.010483928668219695,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run30.xlsx,20260522,1600,2.0652830600738525,2.47212290763855,0.012407167814671993,0.04474848623987222,23949.420915975712,23723.808846679636,225.6120692960758,0.009509942975604958,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run4.xlsx,20260522,1600,3.6764473915100098,4.23360538482666,0.023149969056248665,0.0503498373349949,38250.1616577306,38722.98916828896,472.8275105583598,0.012210511655065303,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run11.xlsx,20260522,1600,0.9934702515602112,1.2753045558929443,0.010756975039839745,0.06689679011182821,23046.990342930858,23918.706127369696,871.7157844388385,0.036444938944308176,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run25.xlsx,20260522,1600,1.7957217693328857,2.2017006874084473,0.012697724625468254,0.043176057688872636,23182.60775225999,22834.36330453385,348.2444477261415,0.015250893711452697,543.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run30.xlsx,20260522,1600,7.882387638092041,8.888785362243652,0.04365774616599083,0.09754700527392353,22692.69241643447,23723.808846679636,1031.1164302451652,0.04346335940021197,435.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20260522,1600,2.305260419845581,2.824963331222534,0.014265043660998344,0.049957485244274985,38063.455845335484,38722.98916828896,659.5333229534735,0.01703208706557134,326.0,250.0,stage3_formal,Run4_Run30_Run25_Run11,Run4.csv;Run30.csv;Run25.csv;Run11.csv
FNN,T0_baseline_5d,Run11.xlsx,20260422,1600,1.9663447141647339,2.6820812225341797,0.017285652458667755,0.10952973134930356,22678.661737365528,23918.706127369696,1240.0443900041682,0.0518441249873968,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
FNN,T0_baseline_5d,Run30.xlsx,20260422,1600,20.111570358276367,21.356714248657227,0.11534683406352997,0.2955607170210247,20245.151283537703,23723.808846679636,3478.6575631419328,0.14663149520481839,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
FNN,T0_baseline_5d,Run4.xlsx,20260422,1600,6.84035587310791,8.546642303466797,0.03673941269516945,0.16713781950010737,36446.25815320702,38722.98916828896,2276.7310150819394,0.05879533228148618,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
FNN,T0_baseline_5d,Run8.xlsx,20260422,1600,4.722778797149658,5.626372337341309,0.05012449249625206,0.06178032342318883,42180.99310047095,41489.80405662315,691.1890438478003,0.01665925061744088,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
GRU,T0_baseline_5d,Run11.xlsx,20260422,1600,2.5379855632781982,2.8750789165496826,0.024052832275629044,0.027541204709261587,23470.674769063236,23918.706127369696,448.0313583064599,0.01873142116971731,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
GRU,T0_baseline_5d,Run30.xlsx,20260422,1600,3.5758633613586426,3.771679162979126,0.021868987008929253,0.06067701053080757,22886.484976877586,23723.808846679636,837.3238698020505,0.03529466432702444,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
GRU,T0_baseline_5d,Run4.xlsx,20260422,1600,1.6125593185424805,2.164126396179199,0.010061999782919884,0.08084508868992402,37471.529755018666,38722.98916828896,1251.4594132702914,0.03231825435354399,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
GRU,T0_baseline_5d,Run8.xlsx,20260422,1600,2.782780170440674,3.232870101928711,0.03133580461144447,0.012085654231905048,41397.40565926218,41489.80405662315,92.39839736097201,0.002227014551210496,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
LSTM,T0_baseline_5d,Run11.xlsx,20260422,1600,3.5544893741607666,3.968050956726074,0.03747484087944031,0.013192761827453351,24011.98020892368,23918.706127369696,93.2740815539837,0.003899629062595992,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
LSTM,T0_baseline_5d,Run30.xlsx,20260422,1600,11.214223861694336,11.38290786743164,0.06981100887060165,0.13324690438410072,21843.707549284918,23723.808846679636,1880.1012973947181,0.07924955514290681,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
LSTM,T0_baseline_5d,Run4.xlsx,20260422,1600,8.34238052368164,8.435017585754395,0.04961670935153961,0.034209056301092965,39654.31677499192,38722.98916828896,931.3276067029656,0.024051025675095577,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
LSTM,T0_baseline_5d,Run8.xlsx,20260422,1600,3.731421947479248,3.926382541656494,0.04828336462378502,0.0728232856169438,43354.114442615006,41489.80405662315,1864.3103859918556,0.044934181502702224,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run11.xlsx,20260422,1600,6.739474296569824,6.979875087738037,0.07104536890983582,0.0656311221813885,25156.066709040777,23918.706127369696,1237.3605816710806,0.05173191957299035,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run30.xlsx,20260422,1600,6.5277557373046875,7.948279857635498,0.035785652697086334,0.1188171985633942,24431.516971372603,23723.808846679636,707.7081246929665,0.02983113416849237,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run4.xlsx,20260422,1600,5.664569854736328,8.590224266052246,0.028176207095384598,0.045767050249746935,38823.696724669564,38722.98916828896,100.70755638060655,0.002600717520616358,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
1D-CNN,T0_baseline_5d,Run8.xlsx,20260422,1600,4.543627738952637,4.801276206970215,0.05754978954792023,0.05528629340763368,43013.979581889085,41489.80405662315,1524.175525265935,0.0367361466249833,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T0_baseline_5d,Run11.xlsx,20260422,1600,1.7697151899337769,2.0145180225372314,0.018425103276968002,0.11615812620948017,22326.782158197584,23918.706127369696,1591.9239691721123,0.06655560550369845,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T0_baseline_5d,Run30.xlsx,20260422,1600,8.738227844238281,8.918529510498047,0.05199187248945236,0.12037842774860633,22163.698944726813,23723.808846679636,1560.1099019528228,0.06576135864335185,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T0_baseline_5d,Run4.xlsx,20260422,1600,2.547954797744751,2.9465930461883545,0.015821903944015503,0.05732750650377499,37980.832200721234,38722.98916828896,742.1569675677238,0.01916579746316411,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T0_baseline_5d,Run8.xlsx,20260422,1600,0.8821097016334534,1.1102120876312256,0.01104479469358921,0.11255790806143667,38686.92059123888,41489.80405662315,2802.8834653842714,0.06755595812308586,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T1_R1_only,Run11.xlsx,20260522,1600,1.8117152452468872,2.288574695587158,0.01963016390800476,0.04931619952539802,23396.96407791465,23918.706127369696,521.7420494550461,0.02181313849824122,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T1_R1_only,Run30.xlsx,20260522,1600,11.72563648223877,12.82931137084961,0.0654439851641655,0.1646758104257318,22003.502914431785,23723.808846679636,1720.3059322478512,0.07251390126120594,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T1_R1_only,Run4.xlsx,20260522,1600,3.772911548614502,4.041751384735107,0.023126238957047462,0.033974439419906105,38408.41282747975,38722.98916828896,314.5763408092098,0.008123761816064105,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T1_R1_only,Run8.xlsx,20260522,1600,4.740755081176758,5.493146896362305,0.05238257348537445,0.013942356938967174,41232.046970134106,41489.80405662315,257.757086489044,0.006212540462646447,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T2_slow_only_5d,Run11.xlsx,20260522,1600,1.4973132610321045,1.9134846925735474,0.015484592877328396,0.047625602374386844,23313.42241833624,23918.706127369696,605.2837090334579,0.02530587172275359,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T2_slow_only_5d,Run30.xlsx,20260522,1600,1.4779926538467407,1.7697641849517822,0.008872874081134796,0.03667624888906135,23860.06189619303,23723.808846679636,136.25304951339422,0.00574330413779506,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T2_slow_only_5d,Run4.xlsx,20260522,1600,4.040318965911865,4.50895357131958,0.025191213935613632,0.045970285254529876,38337.87760954182,38722.98916828896,385.11155874713586,0.009945295211416983,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T2_slow_only_5d,Run8.xlsx,20260522,1600,2.090548515319824,2.3586812019348145,0.024775292724370956,0.007215143373596563,41215.307907923365,41489.80405662315,274.4961486997854,0.0066159904810629425,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run11.xlsx,20260522,1600,4.846109867095947,5.219740390777588,0.04638390243053436,0.04672145810237714,24421.596376199006,23918.706127369696,502.8902488293097,0.02102497711002279,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run30.xlsx,20260522,1600,10.433722496032715,11.181768417358398,0.05930207297205925,0.1257064998666975,22320.371494756466,23723.808846679636,1403.4373519231704,0.05915733687592894,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20260522,1600,4.750063896179199,4.912252426147461,0.028026558458805084,0.015446611361811243,38630.916112964296,38722.98916828896,92.07305532466125,0.002377736256994895,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run8.xlsx,20260522,1600,5.0951337814331055,5.658452033996582,0.06007254868745804,0.11664154390244807,43602.12731982009,41489.80405662315,2112.3232631969368,0.0509118640404796,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
FNN,T0_baseline_5d,Run11.xlsx,20260423,1600,5.159332275390625,5.741837978363037,0.04711286351084709,0.028454747324993538,24110.591007410374,23918.706127369696,191.88488004067767,0.00802237708924847,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
FNN,T0_baseline_5d,Run30.xlsx,20260423,1600,7.395670413970947,9.14077377319336,0.0497157908976078,0.08136070587308543,22269.452352763354,23723.808846679636,1454.3564939162825,0.0613036676916166,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
FNN,T0_baseline_5d,Run4.xlsx,20260423,1600,3.0035974979400635,3.259289503097534,0.01795617863535881,0.11868539001490387,36393.47885564182,38722.98916828896,2329.5103126471367,0.06015832875202775,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
FNN,T0_baseline_5d,Run8.xlsx,20260423,1600,4.729825973510742,4.976057529449463,0.06313157081604004,0.04153279836690223,42833.44326184138,41489.80405662315,1343.6392052182273,0.03238480479166635,652.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
GRU,T0_baseline_5d,Run11.xlsx,20260423,1600,1.0424113273620605,1.2215595245361328,0.011281069368124008,0.08997528825200152,22745.51556633596,23918.706127369696,1173.190561033738,0.04904908128334248,326.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
GRU,T0_baseline_5d,Run30.xlsx,20260423,1600,4.434401035308838,4.8046555519104,0.028617898002266884,0.07528137695306912,22602.72734596446,23723.808846679636,1121.081500715176,0.04725554433356015,435.0,250.0,stage3_formal,Run4_Run30_Run8_Run11,Run4.csv;Run30.csv;Run8.csv;Run11.csv
