model,variant,test_case,seed,epochs,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,stage,candidate,test_files
Transformer,T0_baseline_5d,Run28.xlsx,20260424,600,2.654816150665283,3.298220157623291,0.030185092240571976,0.0742781339029561,39822.42991064928,42449.22900678442,2626.799096135139,0.06188096127058779,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T0_baseline_5d,Run4.xlsx,20260424,600,3.4800772666931152,3.9439589977264404,0.021742044016718864,0.04973910508197139,38118.80666467783,38722.98916828896,604.1825036111259,0.015602682452673442,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T1_R1_only,Run18.xlsx,20260424,600,1.1333216428756714,1.3434840440750122,0.017205797135829926,0.04630764036051839,33760.58628167466,35012.9039323269,1252.3176506522432,0.03576731747451535,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T1_R1_only,Run24.xlsx,20260424,600,1.4410372972488403,1.7998616695404053,0.011561647988855839,0.032251347491461184,27750.94465201288,27771.30720744056,20.36255542768049,0.0007332227927040072,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T1_R1_only,Run28.xlsx,20260424,600,1.6388862133026123,2.0321273803710938,0.019408833235502243,0.045055470632992964,40911.05868639026,42449.22900678442,1538.1703203941652,0.03623553021771792,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T1_R1_only,Run4.xlsx,20260424,600,0.7805065512657166,1.177289366722107,0.004586325027048588,0.07220048837541762,37523.87115147302,38722.98916828896,1199.1180168159408,0.030966566439502116,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T2_slow_only_5d,Run18.xlsx,20260424,600,1.4060194492340088,1.8239612579345703,0.01840144209563732,0.027393645425069266,34694.424047351196,35012.9039323269,318.4798849757062,0.009096071710911657,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T2_slow_only_5d,Run24.xlsx,20260424,600,1.4766796827316284,1.8148826360702515,0.012996911071240902,0.03233088182540551,27950.47293353804,27771.30720744056,179.1657260974789,0.006451468948119099,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T2_slow_only_5d,Run28.xlsx,20260424,600,3.021554708480835,4.049943447113037,0.02927943505346775,0.04424212778469222,41648.42056351995,42449.22900678442,800.8084432644755,0.018865088059349364,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T2_slow_only_5d,Run4.xlsx,20260424,600,3.8647987842559814,4.671416759490967,0.023031815886497498,0.1002861867853553,37486.91129034078,38722.98916828896,1236.077877948177,0.031921034623030246,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T3_R1_plus_slow,Run18.xlsx,20260424,600,1.186705231666565,1.403652548789978,0.018703319132328033,0.05870407721346887,33498.00473412853,35012.9039323269,1514.8991981983709,0.043266882436440425,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
