variant,model,test_case,pressure_mae,wear_mae_um,predicted_life,true_life,life_abs_error,native_actual_step,used_actual_step,candidate,test_files
R1_plus_slow,1D-CNN,Run4.xlsx,10.894563674926758,0.11354230125443712,40026.37087804984,38722.98916828896,1303.3817097608844,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,1D-CNN,Run8.xlsx,3.853574752807617,0.1226491127035259,43681.596734124054,41489.80405662315,2191.7926775009037,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,Transformer,Run11.xlsx,2.7731974124908447,0.02809136822530438,23650.46126314532,23918.706127369696,268.2448642243762,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,Transformer,Run27.xlsx,1.543852686882019,0.04529006348450143,87081.984457152,89230.28833479666,2148.303877644663,1087.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,Transformer,Run4.xlsx,4.28928804397583,0.021831006392873106,38627.88146240663,38722.98916828896,95.10770588232845,326.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
R1_plus_slow,Transformer,Run8.xlsx,1.4261225461959839,0.03271827571323099,40428.54754075338,41489.80405662315,1061.256515869769,652.0,250.0,D13_Run27,Run4.csv;Run8.csv;Run11.csv;Run27.csv
baseline_5d,FNN,Run11.xlsx,2.2973873615264893,0.04982738564907704,23444.54263603936,23918.706127369696,474.1634913303351,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,FNN,Run4.xlsx,5.537686824798584,0.020839766312069973,38892.430502532785,38722.98916828896,169.44133424382744,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,FNN,Run8.xlsx,1.8976500034332275,0.10996580995976504,39014.646178647614,41489.80405662315,2475.1578779755364,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,FNN,Run9.xlsx,2.341944456100464,0.049121505387972365,55880.52283553573,55593.87418134841,286.6486541873237,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,GRU,Run11.xlsx,3.419558048248291,0.007826883154256626,23831.814049319593,23918.706127369696,86.89207805010301,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,GRU,Run4.xlsx,6.0289435386657715,0.0290018493395449,38915.80557357636,38722.98916828896,192.81640528740536,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
