sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
7.782224,36421,44.52353070943553,4325.0,10.0,0.01,0.0021144445651487616,210.0,8.6112e-07
8.152806,38155,43.79667540613887,4325.0,10.0,0.01,0.002188824387195442,210.0,8.6112e-07
8.523388,39889,43.12408927521904,4325.0,10.0,0.01,0.0022619899441725863,210.0,8.6112e-07
8.89397,41624,42.50137525170644,4325.0,10.0,0.01,0.002334073443396526,210.0,8.6112e-07
9.264552,43358,41.9255000714281,4325.0,10.0,0.01,0.0024050751065079192,210.0,8.6112e-07
9.635134,45092,41.39262143982227,4325.0,10.0,0.01,0.0024751147279135515,210.0,8.6112e-07
10.005716,46827,40.89925563657958,4325.0,10.0,0.01,0.0025443040150516993,210.0,8.6112e-07
10.376299,48561,40.44299945772736,4325.0,10.0,0.01,0.0026126292198954786,210.0,8.6112e-07
10.746881,50295,40.02080871818035,4325.0,10.0,0.01,0.002680192215344585,210.0,8.6112e-07
11.117463,52030,39.62992332517719,4325.0,10.0,0.01,0.0027470884671301535,210.0,8.6112e-07
11.488045,53764,39.26843926080023,4325.0,10.0,0.01,0.002813293159293652,210.0,8.6112e-07
11.858627,55498,38.93394466862244,4325.0,10.0,0.01,0.0028788939658274033,210.0,8.6112e-07
12.229209,57233,38.62425277376673,4325.0,10.0,0.01,0.0029439734844322932,210.0,8.6112e-07
12.599791,58967,38.33785505499564,4325.0,10.0,0.01,0.003008498130214483,210.0,8.6112e-07
12.970373,60701,38.0728406391981,4325.0,10.0,0.01,0.0030725443276117996,210.0,8.6112e-07
13.340955,62436,37.82747698157341,4325.0,10.0,0.01,0.0031361844792021053,210.0,8.6112e-07
13.711537,64170,37.600568906223934,4325.0,10.0,0.01,0.003199378052612223,210.0,8.6112e-07
14.082119,65904,37.39060246065824,4325.0,10.0,0.01,0.0032621925594479577,210.0,8.6112e-07
14.452701,67639,37.19620497889329,4325.0,10.0,0.01,0.0033246923248633933,210.0,8.6112e-07
14.823284,69373,37.0164295432518,4325.0,10.0,0.01,0.0033868313121148156,210.0,8.6112e-07
15.193866,71107,36.85007667474533,4325.0,10.0,0.01,0.0034486699713217567,210.0,8.6112e-07
15.564448,72842,36.696058833299716,4325.0,10.0,0.01,0.003510266228031867,210.0,8.6112e-07
15.93503,74576,36.55362579203262,4325.0,10.0,0.01,0.003571569684481625,210.0,8.6112e-07
16.305612,76310,36.4218272240006,4325.0,10.0,0.01,0.0036326351960942554,210.0,8.6112e-07
16.676194,78045,36.299801489571344,4325.0,10.0,0.01,0.0036935156181173213,210.0,8.6112e-07
17.046776,79779,36.18695419665725,4325.0,10.0,0.01,0.0037541570976249643,210.0,8.6112e-07
17.417358,81513,36.08253241727196,4325.0,10.0,0.01,0.0038146100574570187,210.0,8.6112e-07
17.78794,83248,35.985853488887834,4325.0,10.0,0.01,0.0038749233357479257,210.0,8.6112e-07
18.158522,84982,35.89644648469308,4325.0,10.0,0.01,0.003935040342105065,210.0,8.6112e-07
18.529104,86716,35.81371487256099,4325.0,10.0,0.01,0.003995007987507316,210.0,8.6112e-07
18.899687,88451,35.73711779050104,4325.0,10.0,0.01,0.004054871927398241,210.0,8.6112e-07
19.270269,90185,35.66628213115415,4325.0,10.0,0.01,0.004114573402536542,210.0,8.6112e-07
19.640851,91919,35.60073527219172,4325.0,10.0,0.01,0.004174156541512979,210.0,8.6112e-07
20.011433,93654,35.54004869779376,4325.0,10.0,0.01,0.004233664478178887,210.0,8.6112e-07
20.382015,95388,35.483926801301415,4325.0,10.0,0.01,0.004293036734950789,210.0,8.6112e-07
20.752597,97122,35.4319951320263,4325.0,10.0,0.01,0.004352315235980333,210.0,8.6112e-07
21.123179,98856,35.38394083517858,4325.0,10.0,0.01,0.00441150698134927,210.0,8.6112e-07
21.493761,100591,35.339449753424944,4325.0,10.0,0.01,0.004470652538150587,210.0,8.6112e-07
21.864343,102325,35.298305168979695,4325.0,10.0,0.01,0.004529689679680118,210.0,8.6112e-07
22.234925,104059,35.260232561220185,4325.0,10.0,0.01,0.0045886580861650445,210.0,8.6112e-07
22.605507,105794,35.22498302859733,4325.0,10.0,0.01,0.004647596860042484,210.0,8.6112e-07
22.97609,107528,35.192384869269866,4325.0,10.0,0.01,0.004706442776516695,210.0,8.6112e-07
23.346672,109262,35.162220585185075,4325.0,10.0,0.01,0.004765234235375995,210.0,8.6112e-07
23.717254,110997,35.13429297584956,4325.0,10.0,0.01,0.004824009178635392,210.0,8.6112e-07
24.087836,112731,35.10846600479452,4325.0,10.0,0.01,0.004882703590728048,210.0,8.6112e-07
24.458418,114465,35.08456735198631,4325.0,10.0,0.01,0.004941354856972194,210.0,8.6112e-07
24.829,116200,35.0624407788047,4325.0,10.0,0.01,0.005000000000000002,210.0,8.6112e-07
